md_id,Station Name,Year,Month,Day,Max Temp (°C),Min Temp (°C),Total Precip (mm)
17824,PETERBOROUGH TRENT U,2019,October,15,14,-2.3,0
17825,PETERBOROUGH TRENT U,2019,October,16,11.1,5.4,26.4
17826,PETERBOROUGH TRENT U,2019,October,17,9.1,5.1,2.3
17827,PETERBOROUGH TRENT U,2019,October,18,10.6,-1,0
17828,PETERBOROUGH TRENT U,2019,October,19,13,-2.8,0
17829,PETERBOROUGH TRENT U,2019,October,20,17.6,-0.6,0
17830,PETERBOROUGH TRENT U,2019,October,21,16.8,0.4,0
17831,PETERBOROUGH TRENT U,2019,October,22,13.7,5.1,13.8
17832,PETERBOROUGH TRENT U,2019,October,23,13.5,0.2,0.2
17833,PETERBOROUGH TRENT U,2019,October,24,13.5,0.3,0.4
17834,PETERBOROUGH TRENT U,2019,October,25,10.9,2.3,0
17835,PETERBOROUGH TRENT U,2019,October,26,11,-2.7,1.9
17836,PETERBOROUGH TRENT U,2019,October,27,12.6,7.5,30.5
17837,PETERBOROUGH TRENT U,2019,October,28,16,1.3,0.2
17838,PETERBOROUGH TRENT U,2019,October,29,N/A,N/A,N/A
17839,PETERBOROUGH TRENT U,2019,October,30,9.7,5.3,9.9
17840,PETERBOROUGH TRENT U,2019,October,31,9.8,5.6,24.1
17841,PETERBOROUGH TRENT U,2019,November,1,6.3,0.3,1.3
17842,PETERBOROUGH TRENT U,2019,November,2,4.8,-1.6,3.4
17843,PETERBOROUGH TRENT U,2019,November,3,6.2,-3.9,0.2
17844,PETERBOROUGH TRENT U,2019,November,4,9.9,-3.5,2
17845,PETERBOROUGH TRENT U,2019,November,5,8.2,-1.5,0
17846,PETERBOROUGH TRENT U,2019,November,6,5.1,-1.1,1.9
17847,PETERBOROUGH TRENT U,2019,November,7,1.4,-6.7,5.9
17848,PETERBOROUGH TRENT U,2019,November,8,-0.3,-10.6,0
17849,PETERBOROUGH TRENT U,2019,November,9,2.5,-10.3,0
17850,PETERBOROUGH TRENT U,2019,November,10,7.1,-1.9,0.7
17851,PETERBOROUGH TRENT U,2019,November,11,-1.8,-7.9,7.4
17852,PETERBOROUGH TRENT U,2019,November,12,-5.9,-16,0.8
17853,PETERBOROUGH TRENT U,2019,November,13,-6.5,-20.3,0.3
17854,PETERBOROUGH TRENT U,2019,November,14,0,-7.9,2.4
17855,PETERBOROUGH TRENT U,2019,November,15,2.4,-9,0.2
17856,PETERBOROUGH TRENT U,2019,November,16,-3.8,-14.7,0
17857,PETERBOROUGH TRENT U,2019,November,17,2.1,-12.8,0
17858,PETERBOROUGH TRENT U,2019,November,18,1.9,-8,1.7
17859,PETERBOROUGH TRENT U,2019,November,19,3.5,-1.2,0.2
17860,PETERBOROUGH TRENT U,2019,November,20,6.2,-2.5,0
17861,PETERBOROUGH TRENT U,2019,November,21,8.1,-3.8,4.1
17862,PETERBOROUGH TRENT U,2019,November,22,9,-5.8,0.6
17863,PETERBOROUGH TRENT U,2019,November,23,5.3,-5.8,0
17864,PETERBOROUGH TRENT U,2019,November,24,5.7,-7.6,0
17865,PETERBOROUGH TRENT U,2019,November,25,7.9,-3.6,0
17866,PETERBOROUGH TRENT U,2019,November,26,10.7,-3.2,0
17867,PETERBOROUGH TRENT U,2019,November,27,6.9,0.1,14
17868,PETERBOROUGH TRENT U,2019,November,28,4.1,-4.4,0.2
17869,PETERBOROUGH TRENT U,2019,November,29,-1.7,-5.8,0
17870,PETERBOROUGH TRENT U,2019,November,30,-1.8,-9.2,0
17871,PETERBOROUGH TRENT U,2019,December,1,-4.8,-9.9,10.6
17872,PETERBOROUGH TRENT U,2019,December,2,-2.3,-14.6,3.9
17873,PETERBOROUGH TRENT U,2019,December,3,0.9,-17.4,0
17874,PETERBOROUGH TRENT U,2019,December,4,1.9,-2.5,1.6
17875,PETERBOROUGH TRENT U,2019,December,5,-0.9,-8.6,0.3
17876,PETERBOROUGH TRENT U,2019,December,6,-1,-11.9,7.1
17877,PETERBOROUGH TRENT U,2019,December,7,-4.3,-18.4,0
17878,PETERBOROUGH TRENT U,2019,December,8,4.4,-18.9,0
17879,PETERBOROUGH TRENT U,2019,December,9,7.5,2.3,5.7
17880,PETERBOROUGH TRENT U,2019,December,10,7.2,-13.6,0.7
17881,PETERBOROUGH TRENT U,2019,December,11,-2.7,-14.5,0.6
17882,PETERBOROUGH TRENT U,2019,December,12,-3.3,-12.6,0
17883,PETERBOROUGH TRENT U,2019,December,13,3.4,-11.6,0
17884,PETERBOROUGH TRENT U,2019,December,14,2.4,0.1,23.9
17885,PETERBOROUGH TRENT U,2019,December,15,1,-7.8,1.6
17886,PETERBOROUGH TRENT U,2019,December,16,0,-11.2,0
17887,PETERBOROUGH TRENT U,2019,December,17,-1.3,-10,0
17888,PETERBOROUGH TRENT U,2019,December,18,-3.6,-20.8,1.2
17889,PETERBOROUGH TRENT U,2019,December,19,-11.5,-22.5,0.2
17890,PETERBOROUGH TRENT U,2019,December,20,-6.9,-19.4,0.2
17891,PETERBOROUGH TRENT U,2019,December,21,-2.1,-13.5,0
17892,PETERBOROUGH TRENT U,2019,December,22,7.2,-11.4,0
17893,PETERBOROUGH TRENT U,2019,December,23,7.8,-4.8,0
17894,PETERBOROUGH TRENT U,2019,December,24,-0.3,-7.5,0
17895,PETERBOROUGH TRENT U,2019,December,25,0.8,-6.3,0
17896,PETERBOROUGH TRENT U,2019,December,26,2.1,-2,0
17897,PETERBOROUGH TRENT U,2019,December,27,9.7,1.3,0
17898,PETERBOROUGH TRENT U,2019,December,28,3.7,-3.9,0
17899,PETERBOROUGH TRENT U,2019,December,29,-0.1,-5.2,0.7
17900,PETERBOROUGH TRENT U,2019,December,30,2.4,-1.6,13.8
17901,PETERBOROUGH TRENT U,2019,December,31,0.7,-1.6,8
17902,PETERBOROUGH TRENT U,2020,January,1,0.7,-7.3,0.2
17903,PETERBOROUGH TRENT U,2020,January,2,5.4,-3.9,0
17904,PETERBOROUGH TRENT U,2020,January,3,6.2,0.3,0
17905,PETERBOROUGH TRENT U,2020,January,4,0.9,-2,0
17906,PETERBOROUGH TRENT U,2020,January,5,-0.5,-5.3,2.1
17907,PETERBOROUGH TRENT U,2020,January,6,1.4,-3.3,4.3
17908,PETERBOROUGH TRENT U,2020,January,7,2.2,-11.7,0
17909,PETERBOROUGH TRENT U,2020,January,8,-0.9,-16.8,0.4
17910,PETERBOROUGH TRENT U,2020,January,9,-0.5,-21.6,0
17911,PETERBOROUGH TRENT U,2020,January,10,5.7,-0.5,0
17912,PETERBOROUGH TRENT U,2020,January,11,10.9,-1.2,59.2
17913,PETERBOROUGH TRENT U,2020,January,12,-1.2,-12.2,10.9
17914,PETERBOROUGH TRENT U,2020,January,13,-3,-10.3,0.5
17915,PETERBOROUGH TRENT U,2020,January,14,-1.2,-8.9,0
17916,PETERBOROUGH TRENT U,2020,January,15,1.7,-1.3,1.7
17917,PETERBOROUGH TRENT U,2020,January,16,-0.1,-15.1,2.1
17918,PETERBOROUGH TRENT U,2020,January,17,-11.2,-19.8,0.2
17919,PETERBOROUGH TRENT U,2020,January,18,-8.3,-14.9,14.3
17920,PETERBOROUGH TRENT U,2020,January,19,-2.8,-16.5,2.2
17921,PETERBOROUGH TRENT U,2020,January,20,-6.6,-19.4,0
17922,PETERBOROUGH TRENT U,2020,January,21,-2.4,-22.9,0
17923,PETERBOROUGH TRENT U,2020,January,22,0.6,-14,0
17924,PETERBOROUGH TRENT U,2020,January,23,3.4,-15.7,0
17925,PETERBOROUGH TRENT U,2020,January,24,4,-7.7,0
17926,PETERBOROUGH TRENT U,2020,January,25,1.3,0,31.6
17927,PETERBOROUGH TRENT U,2020,January,26,2.7,0.1,1.7
17928,PETERBOROUGH TRENT U,2020,January,27,1.9,-2.3,1
17929,PETERBOROUGH TRENT U,2020,January,28,-0.8,-8.6,0
17930,PETERBOROUGH TRENT U,2020,January,29,-3,-17.4,0.2
17931,PETERBOROUGH TRENT U,2020,January,30,-4.2,-18,0.2
17932,PETERBOROUGH TRENT U,2020,January,31,-2.4,-16.2,0
17933,PETERBOROUGH TRENT U,2020,February,1,-0.3,-10.9,0.2
17934,PETERBOROUGH TRENT U,2020,February,2,1.3,-2.9,1.6
17935,PETERBOROUGH TRENT U,2020,February,3,4.8,-5.5,0.2
17936,PETERBOROUGH TRENT U,2020,February,4,4.1,-4.3,0
17937,PETERBOROUGH TRENT U,2020,February,5,-3.1,-9.4,0.2
17938,PETERBOROUGH TRENT U,2020,February,6,N/A,N/A,N/A
17939,PETERBOROUGH TRENT U,2020,February,7,-4.4,-15.9,1.7
17940,PETERBOROUGH TRENT U,2020,February,8,-9.3,-25,0.2
17941,PETERBOROUGH TRENT U,2020,February,9,-0.3,-25.4,3.8
17942,PETERBOROUGH TRENT U,2020,February,10,3.5,-1.5,0.7
17943,PETERBOROUGH TRENT U,2020,February,11,2.1,-2.6,0
17944,PETERBOROUGH TRENT U,2020,February,12,0.9,-4.3,0
17945,PETERBOROUGH TRENT U,2020,February,13,0.6,-19,1.4
17946,PETERBOROUGH TRENT U,2020,February,14,-11.6,-24.7,0.5
17947,PETERBOROUGH TRENT U,2020,February,15,-0.8,-12.5,0
17948,PETERBOROUGH TRENT U,2020,February,16,3.2,-7.9,0
17949,PETERBOROUGH TRENT U,2020,February,17,-2,-8.4,0
17950,PETERBOROUGH TRENT U,2020,February,18,4.7,-7.1,3.5
17951,PETERBOROUGH TRENT U,2020,February,19,-1.8,-8.3,0
17952,PETERBOROUGH TRENT U,2020,February,20,-6.5,-19.5,0.4
17953,PETERBOROUGH TRENT U,2020,February,21,-0.4,-19.9,0
17954,PETERBOROUGH TRENT U,2020,February,22,3.6,-7.3,0
17955,PETERBOROUGH TRENT U,2020,February,23,7.2,-8.6,0
17956,PETERBOROUGH TRENT U,2020,February,24,8.9,-6.3,0
17957,PETERBOROUGH TRENT U,2020,February,25,6.4,-2.8,0
17958,PETERBOROUGH TRENT U,2020,February,26,0.5,-3.4,15.3
17959,PETERBOROUGH TRENT U,2020,February,27,-3.2,-9.3,8.8
17960,PETERBOROUGH TRENT U,2020,February,28,-5.9,-14.3,2.2
17961,PETERBOROUGH TRENT U,2020,February,29,-8,-20.2,0.3
17962,PETERBOROUGH TRENT U,2020,March,1,2,-23.7,0
17963,PETERBOROUGH TRENT U,2020,March,2,6.3,-5.6,3.7
17964,PETERBOROUGH TRENT U,2020,March,3,2.1,-6.7,13.8
17965,PETERBOROUGH TRENT U,2020,March,4,4.5,-0.3,0.7
17966,PETERBOROUGH TRENT U,2020,March,5,4.8,-3.7,0.2
17967,PETERBOROUGH TRENT U,2020,March,6,2.3,-4.7,0
17968,PETERBOROUGH TRENT U,2020,March,7,2.1,-10,0
17969,PETERBOROUGH TRENT U,2020,March,8,9.3,-5,0
17970,PETERBOROUGH TRENT U,2020,March,9,14.7,0.6,0.3
17971,PETERBOROUGH TRENT U,2020,March,10,8.9,-4,4.7
17972,PETERBOROUGH TRENT U,2020,March,11,1.5,-7.6,0
17973,PETERBOROUGH TRENT U,2020,March,12,8,-3.5,0
17974,PETERBOROUGH TRENT U,2020,March,13,7.5,1.1,5.3
17975,PETERBOROUGH TRENT U,2020,March,14,4.1,-2.8,0.2
17976,PETERBOROUGH TRENT U,2020,March,15,3,-7.8,0
17977,PETERBOROUGH TRENT U,2020,March,16,4.1,-9.5,0
17978,PETERBOROUGH TRENT U,2020,March,17,6.3,-3.7,2
17979,PETERBOROUGH TRENT U,2020,March,18,5,-7.5,0
17980,PETERBOROUGH TRENT U,2020,March,19,8,1.5,1.2
17981,PETERBOROUGH TRENT U,2020,March,20,16.2,-5.7,3.8
17982,PETERBOROUGH TRENT U,2020,March,21,1.3,-10.3,0
17983,PETERBOROUGH TRENT U,2020,March,22,1.9,-9.2,0
17984,PETERBOROUGH TRENT U,2020,March,23,1.1,-2.4,8.2
17985,PETERBOROUGH TRENT U,2020,March,24,6.8,-4.4,0.2
17986,PETERBOROUGH TRENT U,2020,March,25,9.3,-4.3,0
17987,PETERBOROUGH TRENT U,2020,March,26,12,-2.7,0
17988,PETERBOROUGH TRENT U,2020,March,27,11.5,-3.5,0
17989,PETERBOROUGH TRENT U,2020,March,28,8,-3.2,0
17990,PETERBOROUGH TRENT U,2020,March,29,15.5,4.7,12.7
17991,PETERBOROUGH TRENT U,2020,March,30,8,3.9,3.5
17992,PETERBOROUGH TRENT U,2020,March,31,6.2,-1.7,0.7
17993,PETERBOROUGH TRENT U,2020,April,1,11.1,-2.6,0
17994,PETERBOROUGH TRENT U,2020,April,2,14.8,-3.3,0
17995,PETERBOROUGH TRENT U,2020,April,3,10.3,1.4,1.5
17996,PETERBOROUGH TRENT U,2020,April,4,12.3,4.5,0.6
17997,PETERBOROUGH TRENT U,2020,April,5,11.6,0.4,0
17998,PETERBOROUGH TRENT U,2020,April,6,13.8,-2.8,0
17999,PETERBOROUGH TRENT U,2020,April,7,15.4,-2.5,3.5
18000,PETERBOROUGH TRENT U,2020,April,8,10.7,-0.1,0.5
18001,PETERBOROUGH TRENT U,2020,April,9,8.1,0.6,13.4
18002,PETERBOROUGH TRENT U,2020,April,10,9.3,-0.2,0.2
18003,PETERBOROUGH TRENT U,2020,April,11,8.5,-3.1,0.2
18004,PETERBOROUGH TRENT U,2020,April,12,12.9,-3,0
18005,PETERBOROUGH TRENT U,2020,April,13,13.9,1.5,14.8
18006,PETERBOROUGH TRENT U,2020,April,14,6.7,-2.8,1.4
18007,PETERBOROUGH TRENT U,2020,April,15,3.4,-5.7,1
18008,PETERBOROUGH TRENT U,2020,April,16,4.1,-4.3,1
18009,PETERBOROUGH TRENT U,2020,April,17,6.9,-5.2,0.5
18010,PETERBOROUGH TRENT U,2020,April,18,11.1,-7,0
18011,PETERBOROUGH TRENT U,2020,April,19,11.3,-2.1,6.2
18012,PETERBOROUGH TRENT U,2020,April,20,7,-6.1,0.4
18013,PETERBOROUGH TRENT U,2020,April,21,5.7,-3.1,0.8
18014,PETERBOROUGH TRENT U,2020,April,22,3.7,-4.6,0.4
18015,PETERBOROUGH TRENT U,2020,April,23,9.3,-8.9,0.3
18016,PETERBOROUGH TRENT U,2020,April,24,7.8,-1.6,0.2
18017,PETERBOROUGH TRENT U,2020,April,25,15.7,-4.1,0.3
18018,PETERBOROUGH TRENT U,2020,April,26,11.4,6.7,0.2
18019,PETERBOROUGH TRENT U,2020,April,27,16.1,-0.8,0.5
18020,PETERBOROUGH TRENT U,2020,April,28,12.3,-0.6,0
18021,PETERBOROUGH TRENT U,2020,April,29,14.7,-0.2,1.8
18022,PETERBOROUGH TRENT U,2020,April,30,11.4,9.4,20.4
18023,PETERBOROUGH TRENT U,2020,May,1,17.3,5.2,0.2
18024,PETERBOROUGH TRENT U,2020,May,2,18.5,4.7,2
18025,PETERBOROUGH TRENT U,2020,May,3,19.9,3.5,0.4
18026,PETERBOROUGH TRENT U,2020,May,4,12.6,1.4,0.2
18027,PETERBOROUGH TRENT U,2020,May,5,12.5,-1,0.8
18028,PETERBOROUGH TRENT U,2020,May,6,15.3,-2,0.4
18029,PETERBOROUGH TRENT U,2020,May,7,11.7,0.3,2.6
18030,PETERBOROUGH TRENT U,2020,May,8,7,-3.2,0.2
18031,PETERBOROUGH TRENT U,2020,May,9,6.3,-4.1,0.5
18032,PETERBOROUGH TRENT U,2020,May,10,7.6,-0.4,0.2
18033,PETERBOROUGH TRENT U,2020,May,11,9.9,-0.6,1.4
18034,PETERBOROUGH TRENT U,2020,May,12,7.8,-2.1,0
18035,PETERBOROUGH TRENT U,2020,May,13,14.2,-2.7,0.2
18036,PETERBOROUGH TRENT U,2020,May,14,15.9,-2.6,0.7
18037,PETERBOROUGH TRENT U,2020,May,15,16.5,9.2,10.9
18038,PETERBOROUGH TRENT U,2020,May,16,18.4,4.6,0
18039,PETERBOROUGH TRENT U,2020,May,17,19.2,3.7,2.7
18040,PETERBOROUGH TRENT U,2020,May,18,18.7,10.1,4
18041,PETERBOROUGH TRENT U,2020,May,19,20.2,7,0.2
18042,PETERBOROUGH TRENT U,2020,May,20,21.5,3.4,0.4
18043,PETERBOROUGH TRENT U,2020,May,21,23.1,2.1,0.8
18044,PETERBOROUGH TRENT U,2020,May,22,27.1,3,0.8
18045,PETERBOROUGH TRENT U,2020,May,23,28.6,8.3,0.6
18046,PETERBOROUGH TRENT U,2020,May,24,26.1,11.2,19.4
18047,PETERBOROUGH TRENT U,2020,May,25,29.4,16.5,2.9
18048,PETERBOROUGH TRENT U,2020,May,26,31.9,14.4,1
18049,PETERBOROUGH TRENT U,2020,May,27,31.1,15.3,0.5
18050,PETERBOROUGH TRENT U,2020,May,28,25.8,14.8,7
18051,PETERBOROUGH TRENT U,2020,May,29,23.4,12.8,0.7
18052,PETERBOROUGH TRENT U,2020,May,30,17.7,4.5,0.5
18053,PETERBOROUGH TRENT U,2020,May,31,15.4,4.4,0.6
18054,PETERBOROUGH TRENT U,2020,June,1,21.7,3.3,0
18055,PETERBOROUGH TRENT U,2020,June,2,20,11.5,1
18056,PETERBOROUGH TRENT U,2020,June,3,25,10.7,0.2
18057,PETERBOROUGH TRENT U,2020,June,4,28.3,13.8,0
18058,PETERBOROUGH TRENT U,2020,June,5,29.3,12.1,2.6
18059,PETERBOROUGH TRENT U,2020,June,6,24,9,2.5
18060,PETERBOROUGH TRENT U,2020,June,7,21.9,8.2,0.6
18061,PETERBOROUGH TRENT U,2020,June,8,24.5,6.8,0.5
18062,PETERBOROUGH TRENT U,2020,June,9,31.8,12.1,0.8
18063,PETERBOROUGH TRENT U,2020,June,10,30.7,15.9,28.1
18064,PETERBOROUGH TRENT U,2020,June,11,22.8,13.9,0.2
18065,PETERBOROUGH TRENT U,2020,June,12,16.6,6.1,0
18066,PETERBOROUGH TRENT U,2020,June,13,18.8,3.2,0.2
18067,PETERBOROUGH TRENT U,2020,June,14,20.3,2.2,0.2
18068,PETERBOROUGH TRENT U,2020,June,15,23.1,4.7,0.8
18069,PETERBOROUGH TRENT U,2020,June,16,25,5.7,1
18070,PETERBOROUGH TRENT U,2020,June,17,28.3,7,0.7
18071,PETERBOROUGH TRENT U,2020,June,18,30,8.2,0.8
18072,PETERBOROUGH TRENT U,2020,June,19,29.4,13.5,0.7
18073,PETERBOROUGH TRENT U,2020,June,20,32,15.2,0.6
18074,PETERBOROUGH TRENT U,2020,June,21,30.7,15,0.7
18075,PETERBOROUGH TRENT U,2020,June,22,31.9,16.5,0.5
18076,PETERBOROUGH TRENT U,2020,June,23,26.3,17.3,8
18077,PETERBOROUGH TRENT U,2020,June,24,20.4,12,0.2
18078,PETERBOROUGH TRENT U,2020,June,25,24.9,10.7,0.7
18079,PETERBOROUGH TRENT U,2020,June,26,28.8,10.3,0.5
18080,PETERBOROUGH TRENT U,2020,June,27,29.5,16.3,0.7
18081,PETERBOROUGH TRENT U,2020,June,28,29.1,17.3,0.7
18082,PETERBOROUGH TRENT U,2020,June,29,32,16.7,0.7
18083,PETERBOROUGH TRENT U,2020,June,30,29.6,15.1,0.5
18084,PETERBOROUGH TRENT U,2020,July,1,32.9,14.2,0
18085,PETERBOROUGH TRENT U,2020,July,2,34.4,19.7,0
18086,PETERBOROUGH TRENT U,2020,July,3,32.8,19.9,0.2
18087,PETERBOROUGH TRENT U,2020,July,4,32.6,15.4,0
18088,PETERBOROUGH TRENT U,2020,July,5,32.7,13.8,0.9
18089,PETERBOROUGH TRENT U,2020,July,6,32.5,16.1,0.5
18090,PETERBOROUGH TRENT U,2020,July,7,34,14.9,1.2
18091,PETERBOROUGH TRENT U,2020,July,8,35.1,18.1,0.4
18092,PETERBOROUGH TRENT U,2020,July,9,34.9,17,0.8
18093,PETERBOROUGH TRENT U,2020,July,10,33.6,20.3,0.2
18094,PETERBOROUGH TRENT U,2020,July,11,28.4,20.2,22.6
18095,PETERBOROUGH TRENT U,2020,July,12,28.1,18.4,0.4
18096,PETERBOROUGH TRENT U,2020,July,13,25.8,15.8,3.3
18097,PETERBOROUGH TRENT U,2020,July,14,29.6,16.1,0.3
18098,PETERBOROUGH TRENT U,2020,July,15,28.7,15.3,0.2
18099,PETERBOROUGH TRENT U,2020,July,16,25.7,16.8,0.2
18100,PETERBOROUGH TRENT U,2020,July,17,31.4,16.4,0
18101,PETERBOROUGH TRENT U,2020,July,18,33.5,15.8,0.4
18102,PETERBOROUGH TRENT U,2020,July,19,30.5,20.4,16
18103,PETERBOROUGH TRENT U,2020,July,20,28.6,15.8,0.3
18104,PETERBOROUGH TRENT U,2020,July,21,26.9,13.3,0.8
18105,PETERBOROUGH TRENT U,2020,July,22,26.1,16.4,0
18106,PETERBOROUGH TRENT U,2020,July,23,28.8,17.7,0.2
18107,PETERBOROUGH TRENT U,2020,July,24,30.3,13.7,0.3
18108,PETERBOROUGH TRENT U,2020,July,25,31.5,14.5,0.3
18109,PETERBOROUGH TRENT U,2020,July,26,34.2,15.8,0.2
18110,PETERBOROUGH TRENT U,2020,July,27,32.4,19.9,4.3
18111,PETERBOROUGH TRENT U,2020,July,28,29.5,16.2,0.4
18112,PETERBOROUGH TRENT U,2020,July,29,29.6,15.8,0
18113,PETERBOROUGH TRENT U,2020,July,30,28.7,13.9,0.2
18114,PETERBOROUGH TRENT U,2020,July,31,31.5,14,0.3
18115,PETERBOROUGH TRENT U,2020,August,1,31.2,14.4,0.2
18116,PETERBOROUGH TRENT U,2020,August,2,25.7,17.9,23.9
18117,PETERBOROUGH TRENT U,2020,August,3,25.5,16.7,0.6
18118,PETERBOROUGH TRENT U,2020,August,4,25.6,18.1,1.8
18119,PETERBOROUGH TRENT U,2020,August,5,N/A,N/A,N/A
18120,PETERBOROUGH TRENT U,2020,August,6,26.1,8.7,0
18121,PETERBOROUGH TRENT U,2020,August,7,27.4,10.2,0
18122,PETERBOROUGH TRENT U,2020,August,8,28.5,10.9,0
18123,PETERBOROUGH TRENT U,2020,August,9,29.8,15.6,1.3
18124,PETERBOROUGH TRENT U,2020,August,10,30.6,18.1,5.1
18125,PETERBOROUGH TRENT U,2020,August,11,27.9,12.8,2.6
18126,PETERBOROUGH TRENT U,2020,August,12,30.6,11.3,0
18127,PETERBOROUGH TRENT U,2020,August,13,31.4,12.3,0
18128,PETERBOROUGH TRENT U,2020,August,14,30.4,12.7,0
18129,PETERBOROUGH TRENT U,2020,August,15,29.4,11.7,0
18130,PETERBOROUGH TRENT U,2020,August,16,25,16.1,5.1
18131,PETERBOROUGH TRENT U,2020,August,17,25.4,13.9,3.9
18132,PETERBOROUGH TRENT U,2020,August,18,24.6,11.1,0
18133,PETERBOROUGH TRENT U,2020,August,19,23.4,9.7,0
18134,PETERBOROUGH TRENT U,2020,August,20,25.1,7.3,0
18135,PETERBOROUGH TRENT U,2020,August,21,28.9,14.5,0.7
18136,PETERBOROUGH TRENT U,2020,August,22,30.3,14.5,0
18137,PETERBOROUGH TRENT U,2020,August,23,32.2,15.8,0.5
18138,PETERBOROUGH TRENT U,2020,August,24,32.5,16.8,0.8
18139,PETERBOROUGH TRENT U,2020,August,25,27.5,11.8,0
18140,PETERBOROUGH TRENT U,2020,August,26,21.8,6.3,3.9
18141,PETERBOROUGH TRENT U,2020,August,27,28,15,26.2
18142,PETERBOROUGH TRENT U,2020,August,28,20.6,15.3,21
18143,PETERBOROUGH TRENT U,2020,August,29,26.3,13.9,24.8
18144,PETERBOROUGH TRENT U,2020,August,30,22.1,9,0
18145,PETERBOROUGH TRENT U,2020,August,31,23.1,8.5,0
18146,PETERBOROUGH TRENT U,2020,September,1,26.4,12.5,0
18147,PETERBOROUGH TRENT U,2020,September,2,27.4,12.3,5.7
18148,PETERBOROUGH TRENT U,2020,September,3,25.5,10.8,8.1
18149,PETERBOROUGH TRENT U,2020,September,4,21.6,8.1,0.2
18150,PETERBOROUGH TRENT U,2020,September,5,22.3,7.5,0
18151,PETERBOROUGH TRENT U,2020,September,6,21.4,5.9,0
18152,PETERBOROUGH TRENT U,2020,September,7,22.8,10.9,4.6
18153,PETERBOROUGH TRENT U,2020,September,8,14.8,11.8,0
18154,PETERBOROUGH TRENT U,2020,September,9,16.6,12.2,1.7
18155,PETERBOROUGH TRENT U,2020,September,10,20.1,11.7,0.2
18156,PETERBOROUGH TRENT U,2020,September,11,18.4,5.1,0
18157,PETERBOROUGH TRENT U,2020,September,12,20.8,4.1,0
18158,PETERBOROUGH TRENT U,2020,September,13,24.6,13.4,2.3
18159,PETERBOROUGH TRENT U,2020,September,14,16.9,3.9,0
18160,PETERBOROUGH TRENT U,2020,September,15,16.8,1.5,0
18161,PETERBOROUGH TRENT U,2020,September,16,22.9,11.4,0
18162,PETERBOROUGH TRENT U,2020,September,17,18.1,6.9,0
18163,PETERBOROUGH TRENT U,2020,September,18,14.8,1.2,0.2
18164,PETERBOROUGH TRENT U,2020,September,19,14.8,-2.4,0.6
18165,PETERBOROUGH TRENT U,2020,September,20,17.3,1.5,0.2
18166,PETERBOROUGH TRENT U,2020,September,21,18.7,0.2,0.4
18167,PETERBOROUGH TRENT U,2020,September,22,21.8,1.4,0
18168,PETERBOROUGH TRENT U,2020,September,23,24.1,10.4,0.2
18169,PETERBOROUGH TRENT U,2020,September,24,23.7,8,0
18170,PETERBOROUGH TRENT U,2020,September,25,24.6,9.8,0
18171,PETERBOROUGH TRENT U,2020,September,26,24.6,8,0
18172,PETERBOROUGH TRENT U,2020,September,27,24.7,11.7,0.3
18173,PETERBOROUGH TRENT U,2020,September,28,25.3,11.7,0
18174,PETERBOROUGH TRENT U,2020,September,29,19.8,10.8,5.6
18175,PETERBOROUGH TRENT U,2020,September,30,16.6,5.8,22
18176,PETERBOROUGH TRENT U,2020,October,1,17.2,4.9,3.6
18177,PETERBOROUGH TRENT U,2020,October,2,13,6,0.2
18178,PETERBOROUGH TRENT U,2020,October,3,12.5,4.5,0.2
18179,PETERBOROUGH TRENT U,2020,October,4,10.8,3.1,2
18180,PETERBOROUGH TRENT U,2020,October,5,14.4,2.4,0.4
18181,PETERBOROUGH TRENT U,2020,October,6,16.1,2.9,0
18182,PETERBOROUGH TRENT U,2020,October,7,16.9,5.6,1.4
18183,PETERBOROUGH TRENT U,2020,October,8,13.4,0,0.2
18184,PETERBOROUGH TRENT U,2020,October,9,17.5,0.1,0
18185,PETERBOROUGH TRENT U,2020,October,10,21.5,3.3,0
18186,PETERBOROUGH TRENT U,2020,October,11,12.7,-0.2,0
18187,PETERBOROUGH TRENT U,2020,October,12,14.5,2.7,0.6
18188,PETERBOROUGH TRENT U,2020,October,13,16.4,4.1,6.2
18189,PETERBOROUGH TRENT U,2020,October,14,16.9,3.5,0
18190,PETERBOROUGH TRENT U,2020,October,15,14.2,7.4,13.1
18191,PETERBOROUGH TRENT U,2020,October,16,11.1,-2.2,0.2
18192,PETERBOROUGH TRENT U,2020,October,17,13.2,-3.7,0.2
18193,PETERBOROUGH TRENT U,2020,October,18,12.9,4.6,2.7
18194,PETERBOROUGH TRENT U,2020,October,19,7.1,4.4,8.9
18195,PETERBOROUGH TRENT U,2020,October,20,10.5,2.7,1.2
18196,PETERBOROUGH TRENT U,2020,October,21,16.2,1.6,4.2
18197,PETERBOROUGH TRENT U,2020,October,22,12.1,3.7,1.6
18198,PETERBOROUGH TRENT U,2020,October,23,24.1,8.3,1.6
18199,PETERBOROUGH TRENT U,2020,October,24,8.3,1.2,0.5
18200,PETERBOROUGH TRENT U,2020,October,25,6.5,-1.3,0
18201,PETERBOROUGH TRENT U,2020,October,26,6.1,1.5,0.7
18202,PETERBOROUGH TRENT U,2020,October,27,4.1,-0.1,3.9
18203,PETERBOROUGH TRENT U,2020,October,28,10.6,-0.4,0.4
18204,PETERBOROUGH TRENT U,2020,October,29,7.7,0.2,0
18205,PETERBOROUGH TRENT U,2020,October,30,4.6,-4.8,0
